,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
49986,44292.0,1.08380114093849,-1.64006334154257,0.603198193190806,-1.3171161045756699,-1.77388103082547,-0.18848084135704202,-1.06834884657941,0.08167604368459,-1.9635245552403402,1.47607247633688,1.59425245011242,-0.251389379105738,-0.0616902242481085,-0.0105386007720044,0.364857646603636,-0.299433371611925,0.5591146664352429,-0.0109554794796827,-0.434023588494526,-0.0466280799558419,-0.18208362010518397,-0.572811349030068,0.0827176179465324,0.173778540155834,-0.0751745705484479,-0.42667094549042894,0.021717317236242,0.0459825068445491,177.7,0
76929,56806.0,0.0168278084833761,2.4008255470923303,-4.220359820602,3.4622174635207097,-0.624142188342754,-1.2943025859800101,-2.98602831443748,0.751882724799937,-1.6066722989134399,-5.974925438255039,3.26492215161104,-5.09503162409832,0.307807541258315,-10.018106061361399,0.273282636641356,-3.56253351747421,-4.37710568381017,-1.79263494349375,0.0802807729992116,0.5904183825708629,0.285831617664336,-0.7715080888069379,-0.265199774294598,-0.8730771501009891,0.9397763159645469,-0.219084743497804,0.8744936321523209,0.470434221788752,1.0,1
18773,29753.0,0.269614090485094,3.54975512877325,-5.810353444537059,5.80936957402456,1.53880793351049,-2.2692191356681803,-0.824203333436328,0.35106991534358395,-3.7590594563662405,-4.59238980599474,5.479391510096691,-5.657857540918161,-2.6480760898502997,-10.3848897408947,-0.225946407826958,-0.701882908954806,0.40973584050041495,0.9396036940294828,-1.95429995537505,0.310524633435283,0.3711211112092879,-0.322289520392532,-0.549855883222537,-0.520628958812409,1.3782103866466298,0.5647142926894411,0.553254713878568,0.40240000915925006,0.68,1
61458,49847.0,1.3084697061212,0.22077364341555,-1.70123144418356,0.0574298577467574,2.56227206808159,3.09690387774636,-0.0170826317816758,0.650690236928813,-0.465446937761764,0.159295915291193,-0.16045827702758497,-0.0170884994628659,-0.11479016923599301,0.7172562798825699,0.839201138133295,0.15580738020737803,-0.8228767518248941,0.0770753955244444,0.0624636749711412,-0.0162599887333003,-0.0457855909048027,-0.257210627821838,-0.186643949544774,1.0091705704909,0.999263684334996,-0.265811548283662,-0.00941192946251819,0.0058694034191840005,11.84,0
105996,69774.0,1.16133235324665,0.369987860628005,0.666076894007838,2.6384710316461404,-0.0902865102193109,0.150035706940363,-0.0150109601982205,-0.00982671795557875,-0.23317849956348496,0.49862074047346294,-1.3826615587053501,0.253524465812992,0.431256188794498,-0.305080414624797,-0.90975556807705,0.220527416282852,-0.354437760861459,-0.412538703543229,-0.43705854354802204,-0.0987009530108861,-0.0975551374092585,-0.0993134365202288,-0.160964353528518,-0.087882930473467,0.7012131746683361,0.10554322512287802,0.007987863936576571,0.0190138351204763,20.42,0
138952,82935.0,-0.509540791379716,0.903588691196354,0.6133391976866199,-0.455028713242504,0.978395536337381,0.39401759115863205,0.8595621362501809,0.17755710288475898,-0.7552545947602559,-0.16119310532011902,0.348539226168535,0.1432916745004,-0.165576859965896,0.5003952479373039,0.217294079194468,0.120827879173685,-0.6581245258633329,0.158280331895702,0.40785073157325996,0.152867142896225,0.0166413778747902,0.11315463600274099,-0.260039542427461,-1.12841786816834,0.0185181480188629,0.39770258908827505,0.308138433490437,0.158935613507606,27.89,0
24576,33285.0,1.1061191541407902,0.0645490760781219,1.5099784321749898,2.3495610002435603,-0.893958734580366,0.501839705949613,-0.9684641827602941,0.44465467425879707,-0.0189824299593904,0.8586867182704051,0.428748423895341,-0.5793630473354711,-1.72555018697225,0.343354367147838,0.635433260751734,1.68916327529367,-1.19346029730405,1.3042641292327801,-0.995198845680419,-0.227899491505352,0.23929159435794,0.564542646579389,-0.0534770936428002,-0.0374645794751141,0.19871745701159998,0.11973793971713399,0.0294828742542211,0.0242145071352845,3.5,0
6717,8408.0,-1.81328048476897,4.91785071056565,-5.92612969400656,5.70150043141163,1.2043925721436202,-3.03513754815611,-1.71340206347108,0.561257390902032,-3.7963542517116298,-7.4548406507835105,7.38805512292025,-10.4752286504099,-0.379314526756117,-11.7367291212569,-2.08698895215593,-2.44235398293755,-3.53552351168246,0.130360306640887,-2.07145048844325,0.5766560333320689,0.615641835107552,-0.4064272753179,-0.73701807643754,-0.279641772215917,1.1067663744335001,0.32388547771945303,0.894766671515833,0.5695186002695141,1.0,1
93383,64386.0,-0.565318948581852,1.22458368219087,0.852218983718045,-0.308441668667635,0.49982775819314795,-0.18472419579329102,0.5904537343187181,0.1257590221822,-0.44201590904539706,-0.0394382612626138,0.7796218093133649,0.46997929303621294,0.44183659864593,-0.40623024668099106,0.24498605437461102,0.799101047283572,-0.58087131476059,0.592004841092107,0.494299069441301,0.294674706667632,-0.29736378721019396,-0.736125006403931,-0.11229070590821902,-0.583602737305942,-0.011242611800849,0.112471476516804,0.34963657975353396,0.141202743316104,3.58,0
24245,33138.0,-0.0283545653192287,0.463332828184255,0.30490710557998696,0.416033390341313,0.6385609188010639,1.1450857342006,-0.076333221149479,0.6852485718986279,0.6520916269025839,-0.9352474122667171,0.224630250953155,-0.25039838586727803,-1.50113636313905,-1.3844839863362899,0.693557360453682,-1.12356348089525,2.3423839550273597,-1.6363990500263,-1.63223166651532,-0.155263168798725,-0.0279879825726891,0.347981984432515,0.178628823072562,-1.06541599844852,-0.639310098655223,0.42009918702289095,0.288076392387336,0.0027821517914653803,12.31,0
97854,66414.0,-0.325337384989154,0.49413756007049603,1.4460479060180802,-1.43039649976645,-0.275396751860242,-0.9795091244358249,0.625258159165468,-0.140233085623181,0.9830551599456749,-1.6229914544438702,-0.587825810593086,0.8683444023226691,0.272699305438543,-0.163691147608272,0.23036244700169298,-1.17976746608144,0.169758310031841,-0.261442660382174,1.18087412264429,-0.037752742047582,-0.125919265273891,-0.0969440549631427,-0.10846896471843699,0.40630326897650504,-0.14392536212890197,-0.9631490488184771,0.202192601288329,0.156173647389004,8.62,0
262826,160665.0,-0.417339782403896,4.700055273926361,-7.521766827748849,7.671884450747941,0.260821237608046,-2.64669254023638,-2.8544321615323196,0.95878310270126,-4.5885358926682,-6.12071508667922,4.548494583732009,-7.836252798322259,-0.24267477074852803,-13.2025053438681,1.0924415991984,-3.0408625524253194,-3.0089580008969103,-0.15996695369089098,0.7880862955440201,0.8320347893702459,0.622200356085823,-0.43770833418729405,-0.0903582898025547,-0.7428021576709251,-0.31236071412911703,0.502574976363589,0.8213902873783,0.37237881708533005,0.77,1
70885,54061.0,-0.939896009281282,0.305057849540312,2.07362009413495,-0.347582522142739,0.8770863978836401,-1.01208321424668,0.662368655482102,-0.21000215661112498,-0.45506519054858097,-0.5733277704169549,0.222132168806707,0.4934007866300689,0.622675307821938,-0.13982588548805802,0.604755109379822,-0.0535333696493895,-0.396223607903049,-1.07694393192702,-1.13320866414151,0.10775333935040401,-0.119712831384419,-0.373030560975758,0.0555330639448752,0.39607092933399296,-0.26166148339093104,-0.0807476640883897,-0.125522538303829,-0.105325616231712,4.49,0
172319,121050.0,1.94401948428125,-0.18101782629973,-1.54880173844951,0.308898520675221,0.290398093741662,-0.131615375800684,-0.236441545589784,0.0620009552132468,0.5603293818879139,-0.271840232729311,0.8533882380700349,0.494987173119403,-0.32157699516507,-0.858733556023105,-0.16907801786383897,0.764775147550848,0.185272713518303,0.6869660839792,0.11751065730967,-0.0790566210857133,-0.0711940298482465,-0.191339787695917,0.1727444090683,0.21134090265312,-0.246644901537974,0.37411158424804203,-0.0525762719643033,-0.031913753339772,40.2,0
10690,18088.0,-12.2240206243564,3.8541503297136597,-12.4667657248211,9.64831072711484,-2.72696132147655,-4.44561038185083,-21.9228110340575,0.320792273696859,-4.43316165783721,-11.2014000859835,9.32879925655782,-13.104933466201198,0.8884807877294301,-10.140200337183,0.713465392614318,-10.0986706554809,-17.5066115481045,-8.06120798966267,1.6068700326387702,-2.14718143950284,-1.1598299509043999,-1.5041188818964402,-19.2543276173719,0.5448667260122501,-4.78160552206407,-0.00777228109993075,3.0523576867942404,-0.775035651186717,1218.89,1
1661,1287.0,-1.0728692754003801,0.89128965817072,1.37474149849799,-0.783604596579203,0.0829103402465195,-0.316602071287862,0.5674049978192961,0.149544225903349,0.230943241084227,-0.129493979006902,0.47352131574389705,0.424432786950419,-0.857656485800887,-0.0450739241728918,-1.2926484751683602,0.0799288259499166,-0.47587116436555293,0.0018890785106493802,0.31613221704284494,0.0728171956540575,-0.20671219323004503,-0.351780860138847,-0.11677033778471199,0.0265909294598551,0.0687642886742927,0.378335006481853,0.267179196266248,0.19626380708122199,5.0,0
253786,156419.0,0.0753276293996849,0.73869742097713,-0.126322873091171,-0.9342519810237471,0.897527836983303,-0.23698811796090302,0.832477556036807,0.0478378431710412,-0.12009794162473598,-0.21735111658510503,-0.267842969663024,0.0911474926637822,-0.646315780662842,0.396849928864164,-0.9470239656645408,0.435423048742344,-0.9870267642660301,0.171028697983834,0.595279269609053,-0.0458663433559201,-0.285362346893704,-0.7079499255436801,-0.0631732522220122,-1.06431262655497,-0.40927907999346,0.186611196938182,0.23762234573442603,0.0751741137066043,1.79,0
54910,46684.0,1.19750888666231,-0.794696298489813,-0.005251426916336121,-0.6872688838917789,-0.8873121549406859,-0.599210811312865,-0.311266886402847,-0.13369926502927598,-1.1531167252178702,0.828611870147881,0.8687561463800171,0.30074949733531103,0.0774893598233563,0.39338304039353794,0.20428789702311398,-1.0162629634388398,-0.37039520186998204,1.5194641814268701,-0.375328314244796,-0.270602320310588,-0.300565138982707,-0.643958615079566,-0.0908461397063749,0.0450170578114385,0.24652264695185003,1.0332635719722099,-0.0896480577439929,0.0077589421160244205,105.32,0
252933,156033.0,0.23636209460970398,1.04842814587287,-2.16134966014151,-0.34056642535095,0.9519987510065601,-1.2829256592226201,1.11224474977449,0.102241865352,-0.31590798453246993,-1.09137722360036,-1.2764067146604399,-0.983390555488386,-1.62763386363435,-0.256020180971087,-0.5586345152501839,0.11669781699156,0.8840403575522,0.236097294682217,-0.302922564983966,-0.306494318080465,0.162812141787201,0.335053048844895,0.0338874784013329,0.49234721463165404,-0.302398312606419,0.528250322207925,-0.17423219834651096,-0.0455010204528924,42.81,0
10497,17220.0,1.18978435670385,0.9422894020143271,0.0823341450498769,3.02404970580847,0.412406009418248,-0.21441455847943802,0.0535578385040748,-0.110353351082093,0.8837977573500658,-0.5542239005258729,0.154921008931302,-2.7767565749478798,1.6412066261065,-0.45607695680899,-1.24041439240797,0.857322735948866,1.70702446635297,0.526349196477535,-0.8651046098422142,-0.143434644974988,-0.5026355584851729,-1.04739752764089,-0.0567520238885425,-0.3406884047521839,0.541235201259928,-0.0983002868955662,-0.0030411199129353,0.049819020358336,3.79,1
87252,61600.0,0.907965043784322,-0.7118011017952991,0.97898628841868,1.48906721476964,-0.705273545428114,1.24657984580876,-0.7888363366563129,0.433658404242531,1.4872456309054398,-0.360818672172729,-1.9691909509641299,-0.0206777851755814,-0.773347669652082,-0.6032294418151121,-0.468485974439594,-0.229979339005173,0.0635277930109015,-0.20743016285725002,-0.0102564283320613,0.0363556541214738,-0.0631161817416021,-0.0800283427280946,-0.23349168135037102,-0.881515562649735,0.475600155884416,-0.23562511647407897,0.0778976791583378,0.0442282706529806,129.98,0
12108,21046.0,-16.9174682656955,9.66990017304097,-23.736443410521602,11.8249902296814,-9.83054822917941,-2.51482887310345,-17.290656674821598,1.8204078670594999,-6.2649034878478895,-12.916636109170899,9.567110295213972,-13.7170673789468,0.8995407059156311,-13.2729650621928,-0.40226004426631207,-7.754094059366831,-11.644603205886199,-4.741302709624071,0.5846259726745799,0.996745095162688,-2.33611095619483,0.9727547262089741,1.2418658116806298,-1.05108624820763,0.0380090796054737,0.672317065099677,2.10847085205046,-1.42124325273233,1.0,1
151832,96333.0,2.02193040143288,-0.204006953430384,-1.2599013886908899,0.164869581703822,0.413916043313366,0.109696987721908,-0.18878291115071497,-0.12196326737436,2.0709731203966104,-0.44248045425218,1.3450732804809198,-1.0397373903370501,2.31518234970564,1.49138227484963,-1.83763700159403,-0.420372144923447,0.25839873491486703,0.328098253887607,0.46282794820457,-0.169351374304001,-0.0340196387706647,0.430970240650744,0.0016841378258336,0.24274388115216602,0.23441442346978,0.131918849046896,-0.0559574495300359,-0.0736390997994791,15.13,0
44074,41783.0,1.07292487012449,0.46934077478958103,1.20671365189491,2.58977526452253,-0.5718372713617421,-0.5065514916940539,-0.0319892658886136,-0.0916397410340545,-0.687088338141986,0.606791044934248,-0.0750476287281468,0.54061973097686,0.9636646730639971,-0.0296568626222834,0.603014492297401,0.8245589093551171,-0.668188959057578,-0.448328174039699,-1.1874908123383001,-0.0240040139673839,-0.10594055474174699,-0.40576263208075797,0.13199735736676702,0.6870543878105511,0.162206135427681,-0.24041229871886605,0.0107924977392674,0.0458002211224457,39.0,0
214151,139553.0,1.66194527007466,-2.05065324573212,-1.31955393251897,-2.14321649664277,-1.04482090435761,-0.0170277307501552,-0.605540433040662,0.0170100543791744,0.910955728737213,-0.17623354613814202,0.34271214434774705,1.0748040092195301,0.0295192876792626,0.0890177226353436,-0.16059934013545002,-1.89438913426343,-0.135731770560867,1.43440978958522,0.646761262275645,-0.0611989281833002,-0.581693829116497,-1.59286294729808,0.24175782675853197,0.15788019497794,-0.5741677191110041,-0.70575682196602,-0.00695862081937534,-0.000419435367528712,264.32,0
148781,90203.0,-1.0968564388558,-0.86510497215211,-1.8808294137830601,-0.38648073900071794,2.35905207248322,-2.0895088903203796,1.28824722244812,-0.5947691155010489,1.1525681652091,-0.308962656083649,1.0680477334673002,-2.5723964546983,0.168955920961658,2.57112203954558,-2.00660267819462,-0.664224011704571,0.0773218160469104,0.62750338226267,0.20485097386787698,-0.576266605594109,0.335157213373295,1.6201451412443502,1.14475662051496,-0.36809473174065904,-0.882246928205703,0.0744817644947726,-0.10102836782429903,0.6314254370607579,3.9,0
217327,140850.0,-0.25150487600666394,-0.41556418626979297,1.4791074258460502,-0.410135327420614,0.30919603729971995,-0.45943776826449295,-0.18862576351187502,0.0692504120925136,0.5970772233788221,-0.228314371915896,0.618237549641808,0.312096620803052,-0.814225414259111,-0.22038759118648102,-0.574804970198582,0.39130697760790206,-0.790062781542621,0.5824331498975,-0.235769510500094,0.0271375968667201,0.263432766934965,0.850690297757296,-0.0356863275984939,0.0467942763460279,-0.42854422871277503,0.485006167358974,-0.182633209147256,-0.229742762692378,9.95,0
6820,8614.0,-2.16992897559082,3.6396539992044,-4.508497786177281,2.73066814884895,-2.12269287053048,-2.34101682766366,-4.23525308290613,1.7035376576350802,-1.30527913344307,-6.716720022712701,6.35361231915591,-8.60164826276464,0.449930038237225,-7.506169374081451,-0.43808178181246704,-3.69451599830956,-6.30475338603049,-1.26758712788115,0.357987030484253,0.5007790539507,0.6451032756213779,-0.503529448911197,-0.0005228218182992269,0.0716957787676742,0.0920074334247208,0.30849793157703603,0.552590914653841,0.298954478709399,1.0,1
85745,60920.0,1.21456261491473,0.0472034402771691,0.0817840137724618,0.9456965680813589,0.12639153386454902,0.37902292595232107,-0.0980991982546975,0.12737996080157402,0.316239292842852,0.0227585690911405,-0.147829736782202,0.564381961332129,-0.406066123504176,0.20332619976243696,-0.792811760951167,0.193817282566382,-0.6889979982585961,0.397744478850377,0.7758018821519509,-0.105845032337506,-0.22457415006020398,-0.538132687215715,-0.18637155279048997,-0.84370294616649,0.718836198283259,-0.401845597296218,0.0220144792005598,0.003434966148334,21.7,0
283588,171715.0,-0.42178819418340796,0.8782646873938249,0.26446093884798,0.122423542955691,0.24066707844830498,-0.132666280215707,0.6951124260371511,-0.17000626809121097,0.497813583210591,-0.9593726011033329,-0.6294651229551371,0.524998717860555,0.6881391811858959,-2.08358481832186,-1.31552346894428,-0.630661227148204,1.31308246055249,0.0129175831260442,0.173670982291928,-0.11002904934089,0.256482243275675,1.09987446274531,-0.31307574035250396,1.12894978054955,0.129107614074321,0.809855775305915,-0.316111310803212,0.0512485650989369,48.0,0
245556,152802.0,1.32272425078878,-0.843910597775511,-2.0968875375015,0.75975906867787,-0.196377115172222,-1.1663525789758897,0.482534011071884,-0.34979081250812394,1.04500741682416,-1.47497416110315,0.0110374511201705,0.48301902761519105,0.665272820090391,-2.3327933822480698,0.8205784337579242,0.46120628358744703,1.4680519781655499,0.891705535237246,-0.45793403989618,0.585434736822602,0.133814675110081,-0.121562328444589,-0.208573690328062,-0.254751784229223,-0.0983244022531656,-0.6138740166894511,0.0026541572433407,0.0723858076215552,357.95,1
8615,11629.0,-3.89119195123086,7.0989162521574904,-11.4264670967961,8.60755678650129,-2.06570621026229,-2.9852880220359506,-8.13858941693861,2.97392807853452,-6.2727904683654705,-13.1934150665232,11.6197234753825,-17.631606313870698,-0.355194389515515,-18.8220867423816,-1.2831290856146,-10.031096656869801,-15.227007509925599,-5.32200898058982,-0.501750653452579,1.38261899967275,1.75708522742867,-0.18970915318714998,-0.508629244173448,-1.18930816877394,1.18853649934791,0.6052418859136259,1.8815287524147999,0.875260407222375,1.0,1
217855,141069.0,-1.90813305595866,-0.0884638374071231,1.92103001859846,-1.80629635609144,0.355175076602394,-0.0427433600031858,0.469047002308847,-0.537297365565263,-0.26702676418469,1.0490792603058299,-0.9698276925835991,-0.6512018278688101,0.34172617543486106,-1.05830726205915,0.389224501265412,-0.9245097915526139,-0.9333665920129091,1.0485080707801,-1.5018020713202802,-0.8687812365072629,-0.778651574465649,-1.03404510257026,0.275068599364015,0.541506142632038,0.286022115245966,-0.0616142187515286,-0.6343531129214239,-0.41622528754654603,8.0,0
29884,35677.0,-0.5371306201483571,-0.0826870903387781,2.10566125512974,-1.8951868111860202,-0.5105214697547249,-0.432538444102031,-0.0339289676383139,-0.102581997034446,-0.637829180122171,0.30646561559151897,-0.993496209368958,-1.3498945445720902,-0.0407981983574529,-0.8006331370243621,0.581860173183454,1.71204274323634,-0.4747746152474221,-0.571530996878521,-0.139574854183952,0.35322635209316106,0.34576406872925297,1.094034380633,-0.32862810210017,-0.12319632933941099,0.18057243047160398,-0.17793910000604998,0.16950649754577898,-0.0547679581993478,29.0,0
25304,33550.0,-1.40322881949034,-1.5576955683726201,2.17900874945887,-2.3847498535160803,-0.977889646919019,-0.41240263494734997,-0.787644239332249,0.320457567836757,-2.1004166831547297,0.9545296768130691,0.49938546073757106,-1.17438169687445,-0.580206837211695,-0.33628240701774204,-0.14625499760214,0.49971013293257505,-0.207397458007131,1.21943337234853,-0.580357793744247,0.303779852580622,0.0228618868212701,-0.0845214228760487,0.24155116172907,-0.0819011473379671,0.318685862245734,-0.28409360173323306,0.234576581030859,0.146081081129549,152.65,0
37737,39082.0,-0.521774949541025,1.79679366083285,0.7534728996369879,4.09970065160074,0.939414577302268,0.543392624936223,1.0367040031265,-0.249508042301538,-1.47286593978329,3.33834556797633,1.41480617699384,-0.259078726807729,-0.42593410586344704,0.21475243490468104,0.484443151163275,-0.5895819501088679,-0.0354241410460684,-0.0896393421361916,0.7613632440523951,0.628990913718448,-0.0150406979675844,0.7860313260063531,0.17093468022792802,-0.00465890025157359,-1.11263504798246,0.17516217825014402,0.552021356272666,0.0291916003412787,10.34,0
273278,165520.0,0.059080290718503,0.8489778437505642,-0.36179709593368203,-0.6141963189287359,0.849858995220312,-0.546681017410548,0.7592854830741179,0.128723264764009,-0.121908546387864,-0.635551764942658,0.948641374635773,-0.0472985093301096,-1.3806517251006698,-0.5515439477774821,-0.7595794866028109,0.49372549399263105,0.28943658858574395,0.30959779832844103,-0.0485689312593557,-0.0488872838163635,-0.28686599919880396,-0.783152471265456,0.13155745778268702,0.565803575523937,-0.523281448156927,0.0965519470083653,0.21158093952652302,0.0729258967296372,5.37,0
15566,26961.0,-23.237920244511,13.4873857909274,-25.1887729688701,6.261732551485781,-17.3451881651558,-4.53498915241687,-17.100492477163698,15.374630025279801,-3.8455667717624302,-8.51176669710133,5.138547321903901,-7.220019864414929,0.6157932860194051,-7.3272215995796,-0.0386320690669864,-6.33151509399145,-12.688857627506401,-4.84738160696153,1.0205358792914399,1.63078748322503,1.7697081294911399,-1.69197330547661,-1.04567292278161,0.14338649986341198,1.61157707182701,-0.22157564473626398,1.4812326063806498,0.438124804842523,99.99,1
12261,21419.0,-17.4677100117887,10.114815724665402,-24.2021422329158,11.805469210591301,-10.1980458075926,-2.5799380080012004,-17.6567879964837,2.2569024759669905,-6.242149309490651,-12.8306571996417,9.44266526535108,-13.547485899944402,0.9607285583255791,-13.0287170264518,-0.426674498701321,-7.65266166506753,-11.485327789647801,-4.721369575531019,0.550519004149565,1.00151850195952,-2.3280244162105697,0.9408303193501779,1.29681706144136,-1.05510390359967,0.11179202805361999,0.679694612203418,2.0935405711256903,-1.42549145377361,1.0,1
151007,94362.0,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,-17.8925996927224,-1.22790388102871,-31.1973285494605,-11.438920414910001,-9.46257260540015,-22.1870885620007,4.41999660154863,-10.5923050053728,-0.703795803703315,-3.92620731586873,-2.4002464921012403,-6.80988994039049,-12.462314948108599,-5.50105078380738,-0.567939572890149,2.8122411093294595,-8.75569832116533,3.46089334478551,0.896537503959012,0.254835536763482,-0.738096558530353,-0.9665642337898521,-7.26348214633855,-1.32488430656137,1.0,1
198868,132688.0,0.432554461820961,1.86137334473124,-4.31035306214219,2.44808047483365,4.574093674625041,-2.97991207512663,-2.79237913364276,-2.7198665191903504,-0.276703666493858,-2.3147471636848103,2.22296005779154,-0.407550442912615,-1.65231153851303,-5.87143807802568,-0.4276469570924021,1.67987296365444,5.540865318624281,3.20763696362324,-0.559479810847182,0.318852892094648,-1.3844768425902,-0.348903877586001,-3.9799478814166003,-0.828156262241172,-2.41944598182275,-0.767069606648857,0.3870389109292729,0.31940153451163106,1.0,1
195659,131165.0,-0.9296300186205941,-0.20246471046310197,0.9974409140885541,-2.85550494486367,-1.415584874845,0.904614172956157,1.5358014775236801,-0.42530571338023404,-0.740056076045542,0.0521853381988301,0.9257802183015709,-0.185342325799057,0.501848470563659,-0.9137917120947479,-1.0543909059563699,1.97469649644048,-0.957737411622583,-0.6105283946733671,-0.7538734599585221,-0.311600881327883,0.379457112887284,1.40799507164199,-0.36496321935390597,0.7763808177385749,-0.11799381586699499,-0.37323441029029397,-0.19867275547197896,-0.18820275828948602,338.0,0
