,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
45132,42217.0,-1.4219526897764598,-0.480426234107012,-1.06918984892342,-1.86936036419291,-0.7514897810066071,0.518723418941717,2.2920275463366497,0.257463864189344,0.654161935958341,-2.07739684262069,-1.8986311758577499,0.066597426962785,-0.0837382686534284,0.49990438901086703,0.270097665956633,-0.611751542424969,-0.259363893125111,0.0562685802586695,0.19344920465751503,0.9003749031385891,0.35087341160422997,0.374244798719247,0.87024180305076,-1.3712631439790601,0.264314490574883,-0.7161001089794169,0.15756786037735998,0.19757175577903,500.04,0
119714,75556.0,-0.734303155037818,0.435519332206195,-0.530865546585229,-0.47111960693040705,0.643214386605141,0.713832369657908,-1.23457207133269,-2.55141159871634,-2.05772382572102,0.166830707878014,0.5675519546046021,-0.8580599158957499,-0.44806792995767797,-0.264936238828755,0.88886293915465,0.8381206165603851,1.4250596544918501,-0.16966418260072802,2.5020273885844304,0.864536120628702,-1.0048773785160898,1.1503535878692799,-0.152555282700309,-1.3867446332409599,0.00471601482800044,0.21914583821982,-0.0582573076118087,0.15804798869707098,29.95,1
261496,160044.0,1.67755812593373,-0.9540978959390891,0.5528222237495429,1.54677722072522,-1.24673422605964,0.841642500603369,-1.30662934342893,0.4560270306760061,1.83238562704491,0.10076682213575,-0.21961053650741802,0.884398237373537,-0.5621776457756911,-0.580129025647595,-1.1726893339131998,0.513993325723314,-0.7242662527158199,1.05483110688131,-0.0669969224022783,-0.10028963025784599,0.252573328509322,0.8942404248187259,0.0315625914079332,-0.34011183460631805,-0.24453891445409498,-0.529211125774945,0.0941421796785949,-0.0163179688229786,95.21,0
6899,8878.0,-2.6618021745564,5.8563932148043,-7.653616213240711,6.37974188053221,-0.0607121191362683,-3.1315497315366203,-3.10356974550479,1.7784915694533798,-3.83115371623455,-7.191604246182259,7.102988587885161,-9.928699942995381,-0.0674983775194601,-10.924186865147,-1.69791397714032,-2.3794209852707797,-2.77511389701838,0.273798971252603,-1.3821875635258898,0.399096860264863,0.734774950378595,-0.43590118187623,-0.384765904180568,-0.28601566384344296,1.0079338236581201,0.413195532462339,0.28028415690056,0.303936550639395,1.0,1
141257,84204.0,-0.937843305478391,3.46288948991687,-6.44510395393435,4.9321986662268005,-2.2339830698224503,-2.29156112129773,-5.69559392853253,1.3388246336226102,-4.3223765532932905,-8.0991193981365,7.18296700883659,-9.44594338249901,-0.31461996752022403,-12.9914655817567,-0.136358931959623,-6.367524375171441,-12.7343938853776,-3.8451296588974304,1.00766725992114,1.12953228130351,1.06655024941577,-0.521657289347299,-0.31991729290954696,-0.40585908809361704,0.9068021599577158,1.1657838901173703,1.3744953323353502,0.729889341911333,0.0,1
209944,137782.0,-4.20960230726703,-1.8940386101582,-0.537346329422161,-0.839445316879688,1.64491284394891,0.427553996363068,0.136004654188154,-3.34234756971008,0.0451420774006477,2.09245851020044,0.27987513143931503,0.706257447281021,1.7212159009769499,-1.06024082259825,-0.25063331431686797,-1.39039057567828,-1.00588344134383,1.7835816661468702,0.6839421427119928,-3.57589464065041,0.8960139058661859,-0.164560938951904,1.99968014632871,-0.0891195043955868,0.39671079169452506,-0.18774818067173604,0.588600120265402,-1.53570456276813,78.0,0
163248,115783.0,-1.6314379048665202,0.7842981454233501,0.0717278284098384,-3.1804704241949904,-0.6132373689837769,0.334995581179317,-0.7229416240414229,1.2315871282733502,2.1206253732801,-1.9975625746591001,-0.660326191740231,0.7918625910974979,-0.686322659784652,0.480113554408906,1.68934084916556,-1.5678718493473203,0.930082485700476,-0.692036944013664,-0.5037102840919051,-0.263268759541195,0.479273568017467,1.59275051183438,-0.12515255545728599,-1.00730787983211,-0.145933655076192,-0.60728878398879,0.11027145132436199,0.15891264977745,3.79,0
157366,109845.0,2.09122363415536,0.11863410408561999,-1.33571957316557,0.36144909994505503,0.360819858397606,-0.812668542133828,0.10392551151419198,-0.397199484305354,1.96879283232281,-0.48398557204518394,0.20648731446887103,-1.9836471229993302,2.2040168571856804,1.8062531945936298,0.115741356008099,-0.290482548680503,0.12042664831537099,0.355448247341436,-0.35570384114563397,-0.235539198796903,0.11354527444521699,0.7471704690667671,0.008112162190416109,0.6386871734056191,0.35817895172719394,-0.48873819406928204,-0.0200395521476737,-0.0531891447004661,1.0,0
221351,142536.0,-1.5347735347629499,1.1705981201678899,1.03900588885172,-0.8413307073823071,0.23878708472499802,1.05760845153608,0.21047652760315,0.527575122631431,-0.19403460431843197,-0.707435478029525,0.11318546184637401,1.11432280018876,1.2693836715125701,-0.0395480400705227,0.0259690693023741,0.43231064771975397,-0.8347014344714899,0.6247449738995029,1.02529032957579,-0.193209895715922,-0.11381168377513198,-0.442994740686943,-0.168588589229073,-0.21153363561072897,0.44462970142718,-0.45243329818355105,-0.515958186357349,-0.0359502979345987,50.0,0
123579,76983.0,1.082529277983,-0.0370716171817438,0.27693674242188104,0.565868116442247,-0.325241985320508,-0.39447678216673204,0.00960909676339726,0.0329297854085558,-0.19348005496689602,0.0927011275495985,1.6922370090934398,0.754338562115514,-0.568823674110295,0.678296329063844,0.5314293525111371,0.00456950587964028,-0.223135729969168,-0.281967174479732,-0.35766878120804296,-0.0725295535007954,0.11393757639319699,0.234485724859668,-0.0569161242174012,0.252121211985559,0.364513024154142,0.39398595214006,-0.0404775836910373,0.00481961868425108,50.22,0
10801,18399.0,-14.4744374924863,6.503184516519459,-17.712632368862103,11.2703523334822,-4.1501420640980795,-3.3720982088695,-16.5358068114174,-1.4439469925952,-6.81527289964437,-13.6705451263516,10.5452629545898,-15.0226996343749,0.171633085144947,-15.0663743633461,-0.259575939555838,-8.6687392723375,-12.8041408991277,-5.116620495337879,0.5792003580163679,1.10124987016838,-2.4759622294568797,0.34239070603428495,-3.5645080381609704,-0.81814019000188,0.15340768269597801,0.7550794608244541,2.7065661616175896,-0.9929160470594179,1.0,1
226877,144839.0,-6.4233064564522095,1.6585145087603501,-5.86643956435658,2.05206440242466,-0.615816842763718,-3.37226571107575,-5.03655575494585,2.6431060146463303,-2.2746300467333302,-7.0492293596958495,3.9168025570096,-4.48127959922503,-1.02747932747206,-7.113872782260691,-0.8527752298816159,-3.83955997447082,-5.056009987501589,-1.3444975308331901,1.14847293881065,-0.713515810779757,0.641210915884323,-0.256678382381229,-2.33723276414845,-0.15827789847034804,1.19879744465828,-0.261257806694643,0.78012548401824,-0.7318008161940971,0.0,1
238515,149702.0,2.0958261608424498,-0.7559835733428101,-1.07879584614832,-0.506415158275404,-0.9863019580247858,-1.1366868274237198,-0.883588369127001,-0.154165775798669,0.13713528255645,0.0882021910811377,-0.414025240832499,-1.02012094115389,-0.32496580770263106,-2.00168063652062,0.3866845619056579,1.68614781691474,1.40940461355106,-0.39127966006168996,0.193741982962834,0.0410206957818458,0.24711529835147303,0.7362418947571179,0.0925212278691536,-0.0643375083215272,-0.17608767963653402,-0.0910954900478024,0.0217696778057178,-0.00853762359261689,39.99,0
227538,145115.0,1.96925461540058,-0.787887136228898,-0.40515959814160896,0.707903543350111,-0.6670375907399211,0.480577731245468,-0.836137823723325,0.242519943377138,-0.0668199034158477,0.961452991424647,0.123589180382959,0.8159670444990259,-0.547028324197365,-0.116376670459195,-1.9164487459580501,-1.74530063614596,0.0314644883901231,0.9644968924808741,-0.331150866141313,-0.6679263636908,-0.8293511774501809,-1.7527602761015002,0.545824876960137,0.5605826932706099,-0.48426463954179705,-1.1536546201076001,0.0683797344203298,-0.0271233587915896,24.65,0
79835,58199.0,0.34039079088950797,2.01523346310003,-2.77732956104823,3.8120241310442697,-0.46172907157882104,-1.1520219714746,-2.00195866818811,0.5486810566611421,-2.3440416626193903,-3.0766985851518194,3.55473755027372,-3.96968929955842,-0.9321836894894541,-5.8760673212492405,-0.0667394504128529,-1.49528077472825,-4.424757173887509,-0.619323237398381,-0.23119838626989897,0.326772803133095,0.29976881646527004,-0.583282924090166,-0.187696049565752,-0.329255753153177,0.7323281382666519,0.0580797142765515,0.5531433433135601,0.318832445723953,1.75,1
157615,110136.0,1.8314896123015,-0.242538959652072,-0.677087575000617,1.5712337321259697,0.27394991135218805,0.5805453688580811,-0.20028801560263898,-0.0643569528739694,2.31021199315012,-0.4620205649673329,-0.841235478369809,-1.4204282013692702,2.79668542038781,0.888600448790413,-1.9758793945397,-0.25472218796142804,0.321700525777228,-0.460436106308437,0.26681415666911396,-0.0273827030212045,-0.663009606504464,-1.53752456105407,0.30153740707528004,-0.0778316687562971,-0.21490953080145103,-1.1469733614950601,0.0133395368823062,-0.0192644231541155,95.5,0
124738,77408.0,1.07411018464134,-0.436272620478152,1.2729109852273701,0.773463607000985,-1.16802879972608,0.310941273925276,-0.9604687747119699,0.480531896422,1.01849968780866,-0.0459465740239384,0.959080828341917,9.843539652322231e-06,-2.50774286283337,0.31099552345464504,0.000551181304131283,0.120272688094299,0.065813188091017,0.0398321434118073,-0.170999278005461,-0.277627855266053,-0.0251018600751648,-0.0036419458127237205,0.0999611675939212,0.194080390111787,0.0414006412021733,0.32441733442375603,0.0136557328556061,0.0109541838245812,11.5,0
249,169.0,-4.06686227118254,-5.08121516166371,-0.11690781000852,-1.31282927269338,2.6887622461678795,2.7558949781936097,-1.99909463351028,1.7264125348751,-0.41359423319821403,-0.7693430403058459,-1.26596290317419,-0.30697637333772804,0.0961362389085825,-0.58129933212274,-1.59735760313307,1.2136664924924299,0.29818737070039697,-0.604047660269601,0.534227573107073,1.87693716583902,0.7949256431326669,0.294822646237986,0.42979052803580603,1.05931997507387,0.606301317859131,-0.18310083806773897,-0.0577766750865602,-0.532404119408748,355.51,0
2321,1863.0,-0.853368235308478,1.18657120444752,1.2141436601368703,-0.29068686110935,0.441857361826172,-0.432070546176438,1.03138928138585,-0.384478821041725,0.10379740027892599,0.805551948516808,1.4494630343531103,0.39195167060266295,0.164052922155613,-0.8793621685370441,0.318069530529782,0.468890802783736,-0.610852658333563,0.35524817980374396,0.29084515801087496,0.4381187079939461,-0.41239870968643894,-0.603295489088808,-0.0210223468075002,-0.0564851329372359,-0.0742856823342845,0.022172031291956003,0.0415469991723976,-0.270779793556813,17.99,0
221041,142409.0,-1.17218291948653,1.66171286952217,-3.04963701906308,2.5550584339002405,3.66903461419474,-3.1629983722747497,-5.98564011625334,-2.17993523861597,-1.12029227657092,-3.07555830950402,0.9974487632453571,-3.19191476820242,-1.51485677577243,-4.2672960668817,-0.159553975172285,-2.91646262843242,-2.81990611139418,-1.4172308009365202,0.32519494288717,0.548106363466502,-0.812097797287015,-0.295360725931063,-5.98880644277407,0.7143808012253459,-1.6000235915078798,-0.6347829342679271,0.822713228036362,0.494375178430933,2.0,1
274731,166178.0,-1.43309173275784,1.4213498212617799,-0.638732494163461,0.921350325930665,1.47636077298208,-0.164248520080908,0.9535276594076321,0.458718911363249,-1.16070909277509,-0.752830566403746,0.46970129948505895,-0.38890100363586,-1.3872102187263402,-0.38657829822309797,-0.47342723719206103,-0.221975848968288,1.2498691682265501,1.12155727816214,1.1411446976488402,0.012897648392675,-0.025476943723555003,-0.021991273828150002,-0.309536017675915,0.14802436446793302,1.25863695273045,-0.19042736680965802,0.0774300899279335,0.0319846232185589,30.3,0
234741,148088.0,-11.9506147135894,-7.323119579847781,-5.80909753804916,-0.050660904711643,-1.89073536899139,1.1804967111602902,1.33838694814997,1.50851963971991,-1.43049841280931,-0.4554596016750871,0.403913559275034,0.45048134218426206,0.713308628738382,1.57307309576471,0.43603052756359,2.2942840031306697,1.0091236443817602,-2.1561790622861,-0.0110104994345954,-4.30483803039042,-0.895853248351868,0.623342306206031,-0.926280802624241,-0.500986934041041,1.2974130966435502,0.129567348446039,0.6858064172406091,-2.2603193630597405,296.0,0
143681,85537.0,1.09507766364832,-0.285612653853335,1.4125060597903298,0.9520061357226349,-1.2681981750578302,-0.163524841691487,-0.7659948713573269,0.24256996124577399,1.0645262361032701,-0.252471101898584,-0.23196076828004603,0.0894582179169816,-1.21869465501918,-0.11724875227746401,0.539498201635798,-0.23029115280364104,0.363063201363757,-0.7164473099994351,-0.5922211298449449,-0.217935136048915,-0.0408804399164328,0.0464307597016405,0.138404938962005,0.623635052052655,0.070841192651575,0.316712725275349,0.0260561920515251,0.0272921214327013,11.5,0
199177,132843.0,2.21496607099113,-0.666765977138111,-1.4693726266814,-1.10402945535279,-0.244234419961328,-0.8203147188172141,-0.341920005083512,-0.31883795802944703,-0.9206734207357711,1.0183362574336,0.8308231298640729,0.478256394413539,1.263934866724,-0.0143469534265881,-0.45702738132473403,1.1655651148481299,-0.335562409397119,-0.7840011453940791,0.884371035004348,0.0623999485002113,0.46614406082320203,1.3856642496790001,-0.0982823166635951,-0.401804068810535,0.273137019128947,0.0749652639391608,-0.0366734867755145,-0.0781045824508812,15.0,0
62764,50418.0,1.2762354254964499,0.10165121001818599,0.24837285666891298,0.5397039563163211,-0.597344211906321,-1.22264112303282,0.0558141191570773,-0.0850106070286202,0.36451414652249603,0.0123483742399372,-0.679266881905949,-1.27569961155396,-2.9144373340584906,1.00225686784834,1.26359416162341,0.360333105979534,-0.16051187426854802,-0.5281037079376509,0.12329678367973501,-0.29926942587931105,-0.5393813208490029,-1.7573650120297,0.30422361999907,0.27014893200274104,-0.0263483824479569,-0.013052635955148002,-0.0704241383522324,0.00987623912393282,1.0,0
78997,57807.0,-1.0538631143511898,0.23887731093875303,2.09794579867522,0.574881153025476,0.7253291104460848,-0.438980452402189,-0.0228038938937729,0.22162330571803598,-1.05453608299683,-0.175144845012537,1.8514999111713202,0.9074974695708381,0.30200024875593395,0.4526580513435429,0.9883065879624692,-0.373438146618961,0.104841526420339,-0.258050780184799,0.93445817667288,0.30029637098194,-0.0442406070882142,-0.35878616843016603,0.0285887789254747,0.23003329767109604,-0.09446127926679401,0.274295329947558,0.0266721790445479,0.0797219263146245,1.29,0
32317,36744.0,1.1367840644695,0.12253435084024,0.36713863017131204,0.41656836330976205,0.0244227379450935,0.23375309632395602,-0.12200565360718599,0.18674215922790502,-0.269784468541953,0.0200145895420303,1.91812231691982,1.2564381817186001,0.230746397713307,0.5062637808037029,0.722447948434048,-0.19659811082933604,-0.0679336378833822,-0.958926746812991,-0.54268593646483,-0.145281042664364,-0.0939672462558726,-0.21658694323825103,0.126988532703485,-0.27657794577687295,0.14605952842832,0.214781782406159,-0.0046625772137478105,-0.0014976466758803801,1.95,0
276560,167170.0,-1.32834427949631,1.4160143575083202,-0.440073972427199,-1.00918593827575,1.13305071144486,-0.101130402005411,1.00947512610755,0.252586550932833,-0.798718640136258,-1.4031576046553098,-0.0680000862223359,0.11057059294828599,0.39470422983628006,-0.6435143427030171,-0.0143340637253214,0.91445625795365,-0.158071015633552,1.6260166341106799,0.33442960326495397,-0.159957789868912,0.21316108385732602,0.449060808876219,-0.8566444236626171,-1.43597860056747,1.20476764567569,0.0605319629514582,-0.31914334638432895,-0.0620353783103242,59.5,0
193364,130108.0,0.130678256716306,0.5606738948711839,0.8263767610851759,0.801329788315404,0.12310017627291803,-0.21182728560731698,0.744843717224765,-0.364269245668228,-0.725746618101477,0.6287480118364001,1.592356786204,0.9680431128399392,1.04481522088148,0.22857967596054896,1.2812977673825199,-0.6887066847525339,0.0282461305845976,-0.0545057259139711,2.8962204400450897,0.30365576018975,-0.281780978749065,-0.529501321544735,0.54274620791772,0.024623693889496,-1.8071229217497,0.26717388440742,-0.0102097906087413,-0.007280521340902209,49.45,0
187902,127737.0,1.86567991660191,-0.153093494595344,-2.4103637025173397,1.12096359036694,0.8935576787903381,-0.78775525466717,0.9232221404661078,-0.438350520869462,0.0188990642079752,0.326802310879401,-1.7735676039540902,-0.565058260015381,-0.6840316046435821,0.939121741988228,0.406391918946993,-0.11198545768807999,-0.714657970402253,-0.0473143233716478,-0.100275600515894,-0.0246220574675423,0.13386703060345198,0.161742213411406,-0.25004560802653303,-1.07721613547911,0.5211788604131471,-0.42853006509884795,-0.0615926746929852,-0.0519344385656748,144.0,0
54808,46628.0,-1.00265765912844,-0.00793224452838345,2.2426265593308,-0.241902230929037,-0.533834617684698,0.28237430670343,-0.0966687922939419,0.476329615686633,0.560222321890024,-0.6029184449880199,0.7290021665760791,-0.19082504850024998,-2.44792051179898,0.109394376233664,-0.6825278188960541,0.280376836671276,-0.230165674650554,0.117701208876672,-0.7342773852967,-0.31257424994586697,0.0989610023908973,0.25037003235677,0.0292404972759254,0.20303637854831402,-0.608609002892314,0.10738646951525399,0.00749800985742055,0.14589968280803,64.99,0
216261,140407.0,2.35808282702028,-0.9647246395953929,-1.34415840447532,-1.58634002635396,-0.885925852781124,-1.5011282501402199,-0.46437966014023796,-0.5424025653883849,-1.8999261035912298,1.64561907591881,-0.5637728997755179,-0.291119288683324,1.44272955290389,-0.195495422307144,-0.0310154251363171,-0.706188431993703,0.406073223222233,-0.562042035597927,-0.102102469245763,-0.39960965714943203,-0.30432945613595097,-0.387311936768707,0.29309828124286497,0.0289031208264445,-0.14062836897190198,-0.318080362718461,-0.0139304647886461,-0.05641991761180799,5.76,0
254081,156571.0,-13.4368084685862,-17.0855351013571,0.49938978980274895,9.260019889638631,11.8323501167451,-7.42989968837322,-8.13304166064383,1.6303199902285501,-1.2316708346262701,1.39612275104487,-1.95119766192475,1.09681119890378,1.99674535511231,1.10220713037823,0.981797671502192,0.154447426935887,0.5783943663170029,0.417809868503253,1.56634758743408,5.64105428746757,1.27418471478516,-2.7862492599034603,0.0736830707026608,-0.552964736162798,-0.133970647872305,-0.08397754334207598,0.258295385748878,-2.69483516601446,152.0,0
30100,35771.0,-3.2189520106838705,2.70853541135777,-3.26304158740062,1.36186594394607,-1.64577567536596,-1.8529818713025799,-3.06995821412732,-1.79687585578416,-0.213356097435365,-3.55198400939375,3.77974953895486,-6.9847714772207805,-1.1409771885878102,-9.377878452317631,0.9214635067070369,-4.652071194621111,-9.094231297376929,-3.08254995409724,0.132330776389272,0.571654488206511,1.8078772500638403,-0.8904213950771619,-0.325814386573867,0.12303959692271499,-0.0930137472776971,0.232105969675678,-0.310518998304807,-0.7452946267996229,60.6,1
152107,96891.0,-1.1501133052905,1.4750915785393302,0.257483800084982,-1.0194355688676,-0.136669111217865,-0.312624462631506,-0.458366272020526,0.7872210502298321,1.54026742102727,-2.2088728627654,-0.091169352379336,-1.63327237478751,3.30024760905733,-0.0976957637702644,-1.23597010972432,1.68760963145168,0.65485278762578,0.874767288405215,-2.06354125471477,-0.434171442680642,0.0855716820703807,0.238240984079547,0.18271901870018198,0.537556861302399,-1.14242233486721,-0.0705555490149508,-0.320417133432726,0.130504973017876,10.22,0
7846,10929.0,-0.6581609929581179,0.6303262648632879,1.7861606726841297,-0.8512094858156991,-0.129861662669406,-0.6179649742067479,0.37151742522752895,0.0556367100389282,1.4717591709593303,-1.03554532711327,1.79945292937181,-1.6960391514081299,1.0066763563305,1.3028620947932399,-2.4877915830967097,-0.0499689417572055,0.443078642770824,0.0992812826998078,-0.259414627260543,-0.0497648385860741,-0.13573842420139198,0.0845521314535674,-0.141384574316918,0.549507324211318,-0.25260150422712097,0.83196420551331,0.24734825331234,0.167484198643129,4.9,0
36822,38699.0,1.18231657824143,0.596111116507542,-0.138846134698411,1.24745344749531,-0.0472393870362093,-0.9984424532265671,0.17281732704812802,-0.0888860772701886,-0.29798196713894204,-0.38610218131458496,1.8576475840526798,0.500260361238733,-0.5287556658244079,-0.7686108174749849,0.385011803643938,0.658895154164057,0.5179659490539821,0.9412812460517679,-0.36755387232113,-0.125292162525386,0.00875740797860294,0.0403250972290436,-0.101983359790041,0.416673771714168,0.621370003593762,-0.356372048784466,0.0258744191504396,0.0423279905858822,1.0,0
170304,120115.0,-5.0780021041558,-5.136411864697981,2.56171059327348,5.774465988244151,3.57503809232988,2.12822019120828,-3.2898412237685,1.5636333978038202,0.21927872917498997,1.7261243163319298,-0.38568087846940297,0.220039471752572,-0.45318483130467496,-0.886880928578661,-0.47353626034166707,-0.768986371274288,1.04574328580043,0.0700902985039975,1.08079863374864,1.2245067378494199,0.27703124211207897,0.68015105090782,0.750026977134486,-0.9188397991581979,0.38589465158271,0.77237369284739,0.229423981006782,1.1714284521171299,291.7,0
36071,38383.0,-0.286604978053785,0.17906049906188604,1.7141730966414899,-1.76497771394467,-0.508998418251274,-0.64967489026659,0.255321454299222,-0.23207171857336398,0.854043811145578,-0.805446412371933,1.5416367975513898,1.01363239860923,0.35814237756927503,-0.0926510075143004,1.37024034611608,-0.514197191029978,-0.42894924322968697,1.01416573794259,1.57274503806766,0.149047221223499,0.356354632700622,1.32249801776504,-0.21027374792165499,0.430285929733435,-0.451608673603036,0.0929424595463738,-0.10558726159372801,-0.0691959185606526,15.9,0
141841,84505.0,-0.622043668529263,1.08813246576922,1.7262087651407,-0.18370516069767104,0.0189345930385508,-0.6692855870776689,0.827016606449693,-0.164978045425138,-0.38504747490018604,0.36561875513404996,1.6582486618246401,0.819123970944354,0.249415072693765,-0.00032043387778153703,0.140432623902213,0.216887272069235,-0.7036208097735539,-0.011934284449304,0.198322251131252,0.31955532776415196,-0.242457561383889,-0.41169511528166497,-0.0431482058922489,0.523594517881711,-0.21429155150353899,0.0164281060777119,0.21272602885249697,-0.0512402524414099,9.03,0
52982,45750.0,1.28994254984431,0.5470722123963471,-1.01229465330566,0.33779827951459995,1.0635071444278499,0.18854403664076,0.263266196786014,-0.00906853395435665,-0.5006843868117461,-0.5035879711121171,1.00892718150626,0.849774661682925,1.2149441688248601,-1.09718212493948,0.463430160470261,0.705578007937315,0.283583160048427,0.4895695268477371,0.112374769841879,0.0186750062523767,-0.135157280427134,-0.272643440897473,-0.24377563054607604,-1.39776686771242,0.688215624610705,0.46150220901947103,-0.0156964577460776,0.0116954303170396,0.76,0
95586,65380.0,-0.368929612646281,0.872757477314013,1.6795559531283102,-0.10784884181239301,0.19992792334387,-0.39557666834479704,0.8217085194308449,-0.12443521240811098,-0.188338420679976,-0.136639415057973,-0.161456044824175,-0.289554021547241,-0.45309841636271797,0.0497258516412367,1.1784312831718502,-0.155402047645943,-0.193536795372166,-0.7730740479832651,-0.33948807987725305,0.120009773103048,-0.253894172337484,-0.48989827319521,-0.0133075387858868,0.0423221714822218,-0.306142655041793,0.0737149694308023,0.113495325241951,-0.106049814923487,8.98,0
